Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Genes
CUSTOM47281618358528	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	1/16	0.8833646884656534	0.9964544870876761	0.7230475671255281	PIK3CA
CUSTOM47281618358528	GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	ARHGEF7
CUSTOM47281618358528	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	2/21	0.7604303288148159	0.9964544870876761	0.9251718882697163	PIK3CA;ARHGEF7
CUSTOM47281618358528	GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	CDKN1B
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	2/11	0.4104131673314905	0.9964544870876761	1.7318441829610458	ITGB2;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	3/33	0.8019946121688928	0.9964544870876761	0.8308507537425541	GAS6;CD274;PIK3CB
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	5/48	0.7372651510068596	0.9964544870876761	0.9019247779599733	CCL27;GAS6;MPP1;PRSS56;DPP4
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	3/23	0.5653238319386384	0.9964544870876761	1.185895865074207	ITGB2;SPHK2;FES
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	10/108	0.8861002677942694	0.9964544870876761	0.7677028939534429	ZBTB1;TNF;PPARGC1B;MAFB;GAS6;FES;LAG3;SOCS5;ZBTB16;ESRRA
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	3/30	0.7454829925291347	0.9964544870876761	0.9129185581651166	SERPINB9;NOS2;LAG3
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	9/94	0.8506037011049722	0.9964544870876761	0.7981048338730958	DENND1B;SERPINB9;TNF;NOS2;FES;LAG3;ITGB2;SPHK2;ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	13/92	0.3686532461438601	0.9964544870876761	1.1636550055366444	ECM1;TNF;LRCH1;PLCB1;CCL27;GAS6;MADCAM1;MPP1;JAM2;CD99L2;PRSS56;MIA3;DPP4
CUSTOM47281618358528	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	4/104	0.9994530458057788	0.9996576840215456	0.33972730870237794	GLMN;NCK2;VAV3;CD274
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPASE_ACTIVITY	2/41	0.9721476232428492	0.9974064497845417	0.4781004960311481	NR1H2;PLA2R1
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	11/77	0.37204635281505505	0.9964544870876761	1.182976991092801	TNF;NR1H2;SPHK1;ABCG4;NFKB1;ADM;GPLD1;ABCD2;SORBS1;SPHK2;SIRT4
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	5/22	0.13287948768643443	0.9964544870876761	1.9505268439538384	TNF;GPLD1;IRS1;ABCD2;SORL1
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	5/32	0.3744941585090282	0.9964544870876761	1.3486664865490756	NRBF2;VAV3;IRS1;SOCS5;FLT3
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_LOCALIZATION	13/76	0.15161470873987343	0.9964544870876761	1.4098902079800053	PLA2R1;TNF;EEPD1;OSBPL6;NFKB1;NKX3-1;ABCG4;PPARD;GALR1;TTC39B;SCP2;VSTM2A;NR1H2
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	20/148	0.3980183000105165	0.9964544870876761	1.1006499019744054	VAV3;PPARD;IRS1;ABCD2;SORBS1;SIRT4;SORL1;TNF;SPHK1;PPARGC1A;NFKB1;TTC39B;SPHK2;RORA;ABCG4;NR1D2;NR1H2;ADM;GPLD1;FLT3
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_STORAGE	6/27	0.11378958194138657	0.9964544870876761	1.88675402949637	TNF;NFKB1;PPARD;TTC39B;VSTM2A;NR1H2
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPID_TRANSPORT	10/64	0.2786359438394842	0.9964544870876761	1.298631390071421	PLA2R1;EEPD1;OSBPL6;NFKB1;ABCG4;GALR1;TTC39B;SCP2;NKX3-1;NR1H2
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	NR1H2
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	RAB3GAP2
CUSTOM47281618358528	GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	3/10	0.12059572332645603	0.9964544870876761	2.658487731597396	ABCC8;LRPAP1;GPLD1
CUSTOM47281618358528	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	3/8	0.067992851127658	0.9964544870876761	3.2848390232407434	ARC;STAU2;KCNB1
CUSTOM47281618358528	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	3/21	0.5015053590151489	0.9964544870876761	1.2965378300008152	ARC;ZDHHC2;GSK3B
CUSTOM47281618358528	GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	ABCC8
CUSTOM47281618358528	GOBP_REGULATION_OF_LYASE_ACTIVITY	4/26	0.415561777699718	0.9964544870876761	1.3529578663640234	NOS2;ISCU;GALR1;GUCA2B
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	13/194	0.99744520813781	0.999081370053968	0.5462471377135256	VAV3;GAS6;CD274;IGLL1;PIK3CA;PAG1;NCK2;LAG3;SOCS5;GLMN;ZBTB16;ZBTB1;DPP4
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1/17	0.8980375484446089	0.9964544870876761	0.6816448918397944	CD274
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	CCL27
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	5/65	0.9240811972610629	0.9964544870876761	0.6664049363612338	GAS6;LAG3;SOCS5;ZBTB16;ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	5/62	0.9037571467783899	0.9964544870876761	0.6986573005519318	DENND1B;SERPINB9;TNF;LAG3;ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	7/26	0.03687770425347117	0.9964544870876761	2.2617319787131107	ECM1;LRCH1;CCL27;MADCAM1;JAM2;CD99L2;MIA3
CUSTOM47281618358528	GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	CCDC115;CLN6
CUSTOM47281618358528	GOBP_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	LAPTM4B
CUSTOM47281618358528	GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	LAPTM4B
CUSTOM47281618358528	GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MACROAUTOPHAGY	8/68	0.6334382972889765	0.9964544870876761	0.9873925038296372	C9orf72;RALB;CLEC16A;EPM2A;RAB3GAP2;PIK3CA;TIGAR;SLC25A5
CUSTOM47281618358528	GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION	3/32	0.7844417050012619	0.9964544870876761	0.8565232464080736	RORA;SPHK1;CTSC
CUSTOM47281618358528	GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	2/12	0.45577930338036554	0.9964544870876761	1.593096548274137	NR1H2;NFKB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	CITED2
CUSTOM47281618358528	GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	7/93	0.9567330848833338	0.9964544870876761	0.6356215871786806	TNF;PIK3CB;DIRAS1;MAP3K13;NOX4;SORL1;FLT3
CUSTOM47281618358528	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	2/23	0.8038077118706525	0.9964544870876761	0.8462209828318414	SPHK2;FES
CUSTOM47281618358528	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2/18	0.6799511937573359	0.9964544870876761	1.075605370252694	SPHK2;FES
CUSTOM47281618358528	GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	1/16	0.8833646884656534	0.9964544870876761	0.7230475671255281	PLCB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	PLCB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	4/24	0.355548011516403	0.9964544870876761	1.463771674083167	SCN2B;HCN1;HCN2;SCN1B
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	4/27	0.44513504311817853	0.9964544870876761	1.3035953520164048	XKR6;ATP8B1;ABCC1;XKR9
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	8/32	0.040083462137423774	0.9964544870876761	2.0905965700127753	BID;GSK3B;STPG1;BAK1;SLC9A1;PDCD6IP;SLC25A5;LAPTM4B
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	36/230	0.093150548040766	0.9964544870876761	1.2700094698778128	KCNC1;SCN2B;KCNH6;KCNK12;BAK1;FGF13;SLC8A1;PIP5KL1;GABRA4;KCNA1;TNF;KCNB1;NDUFS1;SLC9A1;SCN4B;GABRB2;SPART;HCN1;KCNA2;HCN2;GSK3B;FGF12;SCN1A;GRIN2A;GJC1;ATP1A4;P2RX6;BID;SLC4A8;SCN1B;CNTNAP1;STX1B;KCNJ3;SCN8A;SLC39A8;SLC25A36
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	2/17	0.6485989288525971	0.9964544870876761	1.1372114628742942	GPLD1;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	SCN4B;SCN1B;KCNH6
CUSTOM47281618358528	GOBP_REGULATION_OF_MEMBRANE_TUBULATION	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	PLEKHM2
CUSTOM47281618358528	GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	2/13	0.4990592530196493	0.9964544870876761	1.4749041187260297	FGF9;CHRD
CUSTOM47281618358528	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	GSK3B
CUSTOM47281618358528	GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT	1/1	0.12554872695298577	0.9964544870876761	7.968515742128935	SIX4
CUSTOM47281618358528	GOBP_REGULATION_OF_METALLOENDOPEPTIDASE_ACTIVITY	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	SORL1
CUSTOM47281618358528	GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	SORL1
CUSTOM47281618358528	GOBP_REGULATION_OF_METAL_ION_TRANSPORT	28/205	0.34534404260645357	0.9964544870876761	1.1067110546264325	TRPC3;KCNC1;SCN2B;STIM2;HECW1;KCNS1;BAK1;FGF13;KCNS2;SLC8A1;ACTN4;KCNAB3;KCNA1;SLC9A1;KLHL24;ISCU;SCN4B;SPHK2;SPTBN4;FGF12;CAMK2G;LRRC38;EPB41;CAB39;STAC2;SCN1B;CACNB4;ABCC8
CUSTOM47281618358528	GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	1/1	0.12554872695298577	0.9964544870876761	7.968515742128935	RET
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	2/9	0.3147224527802513	0.9964544870876761	2.096969537400279	SPHK1;CTSC
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	CCDC39;NEFH;TTC21B
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	16/101	0.19403615622889356	0.9964544870876761	1.2985956467297988	TRIM37;TRAF3IP1;EFNA5;GSK3B;CCDC39;PDCD6IP;NEFH;TTC21B;PKD1;FGF13;CDKN1B;EML2;FES;MAP9;ARHGEF7;TTBK2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_BINDING	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	TTBK2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	12/67	0.12825945562528906	0.9964544870876761	1.4797035539834933	TRAF3IP1;EFNA5;GSK3B;PDCD6IP;PKD1;FGF13;CDKN1B;EML2;FES;MAP9;ARHGEF7;TTBK2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	2/16	0.6148536708903906	0.9964544870876761	1.2062849606621493	FGF13;TTBK2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	2/3	0.043298583543609825	0.9964544870876761	5.696062316872722	EML2;ARHGEF7
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	4/22	0.29549199333244036	0.9964544870876761	1.5942857142857143	ARHGEF7;CDKN1B;FES;EML2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	6/35	0.2714592829736793	0.9964544870876761	1.4600986127715565	FGF13;CDKN1B;FES;EML2;ARHGEF7;TTBK2
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	ATP8B1
CUSTOM47281618358528	GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	ATP8B1
CUSTOM47281618358528	GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	LIN28B
CUSTOM47281618358528	GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS	2/5	0.12159525151571098	0.9964544870876761	3.6238573832370733	LIN28B;NFKB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MIRNA_TRANSCRIPTION	4/23	0.32543347343015805	0.9964544870876761	1.5262517997120462	NR3C1;NR1H2;PPARD;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	ISCU
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	2/16	0.6148536708903906	0.9964544870876761	1.2062849606621493	DDHD2;MYO19
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	6/26	0.09841008231603808	0.9964544870876761	1.9581986865422705	BID;GSK3B;STPG1;BAK1;SLC9A1;SLC25A5
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS	4/16	0.13153272796622148	0.9964544870876761	2.1756664388243334	SLC25A5;STPG1;BID;GSK3B
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	6/31	0.18597851509732805	0.9964544870876761	1.6463370883260386	PIP5KL1;BID;BAK1;NDUFS1;SPART;SLC25A36
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY	2/2	0.01574871135894056	0.9964544870876761	7.975487743871936	FASTKD5;FASTKD1
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	2/8	0.2653956513644312	0.9964544870876761	2.3439661006974077	SLC25A5;GSK3B
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	10/59	0.19986585624230577	0.9964544870876761	1.4086499955504137	CAMKK2;BID;MGARP;GSK3B;PPARGC1A;DDHD2;GOLPH3;TIGAR;SLC25A5;MYO19
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOPHAGY	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	SLC25A5;TIGAR
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	22/199	0.7714926965462802	0.9964544870876761	0.8951743831247337	DDX3X;CDKN1B;RFPL1;HECA;FOXN3;TNF;SPHK1;BRINP1;SMOC2;NKX3-1;TRIM35;ZFYVE19;SRA1;RRM2B;PLCB1;PKD1;CDKN2C;BID;INIP;PIM3;RCC2;PINX1
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	13/124	0.7963039124379604	0.9964544870876761	0.8610527085580562	CDKN2C;RRM2B;BID;INIP;PLCB1;PKD1;DDX3X;ZFYVE19;CDKN1B;RFPL1;RCC2;PINX1;FOXN3
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	MAP9
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	MAP9
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	2/42	0.9751516279724962	0.9974064497845417	0.4667922196392314	SPHK1;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	PDCD6IP
CUSTOM47281618358528	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	1/11	0.7716183425605219	0.9964544870876761	1.038067922560459	FES
CUSTOM47281618358528	GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	PLCB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	10/47	0.06319697906552421	0.9964544870876761	1.7671948403535314	ECM1;TNF;LRCH1;CCL27;PLCB1;GAS6;MADCAM1;JAM2;CD99L2;MIA3
CUSTOM47281618358528	GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	PIK3CB;NFKB1;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	4/26	0.415561777699718	0.9964544870876761	1.3529578663640234	SIX4;AR;FGF7;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	5/23	0.15326996286386887	0.9964544870876761	1.8672908370787116	SIX4;FGF7;TNF;AR;MAP3K13
CUSTOM47281618358528	GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	KCNB1
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_3_END_PROCESSING	2/10	0.36325413513925914	0.9964544870876761	1.897019938540699	YTHDC1;CPEB3
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	12/65	0.10820968987309361	0.9964544870876761	1.5252710714409699	TARDBP;SECISBP2;FASTKD1;FXR1;FASTKD5;CPEB3;DND1;DCP1A;DIS3L2;CSDC2;ELAVL4;DCPS
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	17/111	0.22487790334021798	0.9964544870876761	1.2534531880925648	CELF2;SECISBP2;FASTKD1;TARDBP;FXR1;SRPK1;YTHDC1;MBNL2;FASTKD5;CPEB3;DND1;ZBTB7A;DCP1A;DIS3L2;CSDC2;ELAVL4;DCPS
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_POLYADENYLATION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	YTHDC1;CPEB3
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_PROCESSING	7/56	0.5657104972127591	0.9964544870876761	1.0568080193275404	CELF2;FXR1;SRPK1;YTHDC1;MBNL2;CPEB3;ZBTB7A
CUSTOM47281618358528	GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	6/45	0.5041738199831304	0.9964544870876761	1.1377627896964913	CELF2;FXR1;SRPK1;YTHDC1;MBNL2;ZBTB7A
CUSTOM47281618358528	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	63/586	0.9264872049091726	0.9964544870876761	0.852253759672547	STAU2;SOCS5;CITED2;FGF13;PPARD;JAM2;SLC8A1;CDKN1B;MAP3K13;LAG3;SORL1;ZBTB16;ZBTB1;SAV1;SLITRK3;EFNA5;PIM1;TNF;NEFL;SPHK1;BRINP1;NCOA3;ERRFI1;SMOC2;POGLUT1;HES6;CTSC;SEMA6D;SYNDIG1;SPART;IL1RAP;FGF9;SLC25A12;ESRRA;KRIT1;FLRT2;AGO1;JARID2;PLCB1;ADD1;GAS6;PPP1R16B;AHI1;MAFB;FES;CUX1;NKX6-3;MCF2;AKT3;ADM;ZNF365;ECM1;HSPB6;SIX4;PPARGC1B;MTDH;PIK3CB;ABCC8;BHLHE40;PRKCB;SEMA7A;WDPCP;ANKH
CUSTOM47281618358528	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	3/29	0.7239871769769178	0.9964544870876761	0.9439837722685723	PIK3CA;POU3F2;SPTBN4
CUSTOM47281618358528	GOBP_REGULATION_OF_MUSCLE_ADAPTATION	6/43	0.4582939012735021	0.9964544870876761	1.190373924037479	TRPC3;JARID2;ERRFI1;CAMK2G;SLC9A1;FBXO32
CUSTOM47281618358528	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	2/52	0.9922318409194908	0.999081370053968	0.3774029872078897	FGF9;NRG1
CUSTOM47281618358528	GOBP_REGULATION_OF_MUSCLE_CONTRACTION	8/82	0.8245190138465244	0.9964544870876761	0.8183831266871026	TNNC2;PPP1R12B;KCNA1;SPHK1;FGF13;SLC9A1;SLC8A1;CHGA
CUSTOM47281618358528	GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY	4/31	0.55753330224429	0.9964544870876761	1.1374865735767992	SLC9A1;TRPC3;ERRFI1;JARID2
CUSTOM47281618358528	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	14/117	0.6191164413624789	0.9964544870876761	0.9817980070024239	TRPC3;TNNC2;KCNA1;PPP1R12B;JARID2;SPHK1;CAMK2G;ERRFI1;FGF13;ABCC8;SLC9A1;SLC8A1;CHGA;FBXO32
CUSTOM47281618358528	GOBP_REGULATION_OF_MYELINATION	4/24	0.355548011516403	0.9964544870876761	1.463771674083167	SLC25A12;JAM2;CTSC;TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1/14	0.8473889201195782	0.9964544870876761	0.8229850591945407	PIK3CB
CUSTOM47281618358528	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	6/81	0.9511729514801717	0.9964544870876761	0.6323085787885978	TNF;PPARGC1B;MAFB;FES;ZBTB16;ESRRA
CUSTOM47281618358528	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	5/50	0.7696844561392102	0.9964544870876761	0.8659863979373351	TNF;PPARGC1B;MAFB;FES;ESRRA
CUSTOM47281618358528	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	3/30	0.7454829925291347	0.9964544870876761	0.9129185581651166	ITGB2;SPHK2;FES
CUSTOM47281618358528	GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	5/26	0.22112181274993012	0.9964544870876761	1.655274593151502	TNF;PLCB1;PPARD;PRICKLE1;SRA1
CUSTOM47281618358528	GOBP_REGULATION_OF_MYOBLAST_FUSION	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	EHD2
CUSTOM47281618358528	GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	MALAT1;PPARD
CUSTOM47281618358528	GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	TNF
CUSTOM47281618358528	GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	TIGAR
CUSTOM47281618358528	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	2/17	0.6485989288525971	0.9964544870876761	1.1372114628742942	GAS6;ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	2/6	0.16767885686019657	0.9964544870876761	3.065956054950552	GAS6;ZBTB1
CUSTOM47281618358528	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	2/17	0.6485989288525971	0.9964544870876761	1.1372114628742942	SERPINB9;LAG3
CUSTOM47281618358528	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	24/228	0.8513650367930614	0.9964544870876761	0.8495962213255581	STAU2;FGF13;JAM2;MAP3K13;SORL1;SLITRK3;EFNA5;TNF;NEFL;BRINP1;HES6;CTSC;SEMA6D;SYNDIG1;SPART;IL1RAP;SLC25A12;FLRT2;CUX1;MCF2;ZNF365;ABCC8;BHLHE40;SEMA7A
CUSTOM47281618358528	GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	7/72	0.8161413635440866	0.9964544870876761	0.8219170957507671	TNF;FGF12;STX1B;SLC9A1;JAM2;CTSC;SLC25A12
